gid,custom_fields,due_on,name,notes,start_on
1694832732267,,null,"Preview mode ignores manual activation and just runs the variation code, in some cases this makes it impossible to preview a variation","if the variation is dependent on manual activation mode (for example because it needs to wait for certain elements), preview mode should also wait for either the manual activation call or there should be a button that allows a user to simulate the manual activation call.",null
3720047286852,,null,Custom segments: geolocation segments don't work,"Second thought: looks like this is not the problem, even with geotargeting on and the geotargeting object available the segment is still not available.


When no geolocation targeting conditions are set this object is empty:
window['optimizely'].data.visitor.location

and any custom visitor segments for geolocation don't work.
Workaround: creating a dummy experiment with a geolocation targeting condition so that the snippet for that project does have geolocation information.


",null
4257854877053,,null,Segment Targeting conditions shows segments from other projects,"Selecting a segment as a targeting condition (Visitor conditions -> Are in any of these segments) shows segments that are from other projects than in which the experiment is located.

This can be very confusing. For example, the following client has the same segment in two different projects, and they will show up with the same name (see attached screenshot).

https://www.optimizely.com/edit#experiment_id=190851475
https://www.optimizely.com/dashboard?project_id=188572044&view=SEGMENTS


",null
3980078474914,,null,'Houston we have a problem' when loading dashboard,"Intermittent issue when loading the dashboard. Mike says:

""add another asana ticket that describes what you're seeing and that it appears to be an issue when querying the backend for the visitor count numbers for mongo experiments.""

I've added a screenshot as well, not related to any specific accounts.

Console error:

Failed to load resource https://www.optimizely.com/api/experiments.json?project_ids=24730262&status=Paused%2CRunning
Failed to load resource https://www.optimizely.com/api/experiments.json?project_ids=24730262&status=Not+started
",null
1484280537486,,null,Font Tag Not Being Handled Properly by 'Edit Text',"When you use 'edit text' on a font tag the selector is created incorrectly, it selects a span instead of the font tag.
Example page http://www.raykhenberg.com/font_test.html
Try changing the first sentence, the selector is generated wrong. It's actually the selector for the second sentence. So when you make changes to the first sentence, they get applied to the second sentence. Switch between variation 1 and original page and then back to see the changes take effect.",null
3717140471228,,null,"URL Validator always populates the match condition as ""undefined""","Steps to recreate.

1. Open any experiment or create a new one
2. Open the targeting dialog and click on the URL validator link
3. The match condition should be populated with ""undefined"" while the URLs to match is populated with the editor URL.

This worked properly at some point, but a change must have been made that broke it.",null
1484280537489,,null,Edit HTML doesn't work well with pasted text,It happens if you're typing in the edit html dialog box and the paste something too quickly. Most likely to happen if you're creating an anchor tag and pasting the URL for the link.,null
1467891393523,,null,Do not use Append/Prepend with Objects,"Appending/Prepending to objects does not work in IE. It also causes the code that comes after the append to not fire. We can still use append for other tags, but should have a special case for objects.",null
1484280537516,,null,Sign in form doesn't work when you're already signed in,redirect logged-in users from /signin to /dashboard,null
1484280537531,,null,Content is getting dropped when using edit HTML,"if you replace ""< img ... />"" with ""< img ../>< p>hi</ p>"" then the p is missing",null
1484280537536,,null,"Images with relative urls don't show up in ""Edit Text""",this happens when site is loaded using the proxy,null
